nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Flower by Kenzo Eau de Lumière,Kenzo,Alberto Morillas,2017.0,4.02,556,"['powdery', 'violet', 'floral', 'musky', 'white floral', 'citrus', 'fruity', 'vanilla', 'rose', 'woody']",female,moderate,average,ok,"['Calabrian bergamot', 'Cassis']","['Peach', 'Jasmine', 'Ylang-Ylang', 'Bulgarian Rose']","['White Musk', 'Violet', 'Heliotrope']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Eau-de-Lumiere-43247.html
Flower by Kenzo Eau de Toilette,Kenzo,,,4.09,111,"['powdery', 'violet', 'musky', 'vanilla', 'citrus', 'floral', 'rose']",female,moderate,average,ok,['Mandarin Orange'],"['Damask Rose', 'Parma Violet']","['White Musk', 'Madagascar Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Eau-de-Toilette-66484.html
Flower by Kenzo Eau de Toilette (2021),Kenzo,Alberto Morillas,2021.0,3.87,353,"['powdery', 'musky', 'citrus', 'floral', 'rose', 'herbal', 'vanilla', 'yellow floral', 'warm spicy', 'sweet']",female,moderate,intimate,ok,"['Mandarin Orange', 'Sicilian Lemon', 'Ginger', 'Litchi']","['Damask Rose', 'Mimosa', 'Rose Water', 'Chamomile']","['White Musk', 'Patchouli', 'Amber', 'Madagascar Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Eau-de-Toilette-2021-66465.html
Flower by Kenzo Eau de Vie,Kenzo,Alberto Morillas,2019.0,3.82,390,"['citrus', 'white floral', 'vanilla', 'warm spicy', 'musky', 'sweet', 'amber', 'powdery', 'aromatic', 'fresh']",female,moderate,average,ok,"['Neroli', 'Bergamot', 'Ginger', 'Petitgrain']","['Orange Blossom', 'Bulgarian Rose']","['White Musk', 'Benzoin', 'Vanilla', 'Tonka Bean']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Eau-de-Vie-53148.html
Flower by Kenzo Eau Florale,Kenzo,Alberto Morillas,2016.0,3.67,51,"['citrus', 'floral', 'rose', 'fresh', 'vanilla', 'musky', 'powdery']",,moderate,intimate,,"['Mandarin Orange', 'Pink Grapefruit']","['Bulgarian Rose', 'Peony']","['White Musk', 'Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Eau-Florale-35220.html
Flower by Kenzo Edition d'Artistes,Kenzo,Alberto Morillas,2006.0,4.16,19,"['powdery', 'violet', 'rose', 'floral', 'vanilla', 'musky', 'amber', 'sweet', 'woody', 'aromatic']",,,average,,"['Cassia', 'Rose de Mai']","['Rose', 'Violet']","['Opoponax', 'Musk', 'Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Edition-d-Artistes-2830.html
Flower by Kenzo Essentielle,Kenzo,Alberto Morillas,2009.0,3.9,635,"['musky', 'vanilla', 'rose', 'amber', 'floral', 'smoky', 'powdery', 'fresh spicy', 'balsamic', 'warm spicy']",female,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Essentielle-6527.html
Flower by Kenzo L'Absolue,Kenzo,Alberto Morillas,2022.0,3.75,526,"['vanilla', 'rose', 'warm spicy', 'white floral', 'musky', 'powdery', 'metallic', 'sweet', 'leather', 'citrus']",female,moderate,average,ok,['Saffron'],"['Damask Rose', 'Orange Blossom']","['White Musk', 'Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-L-Absolue-74442.html
Flower by Kenzo L'Eau Originelle,Kenzo,Alberto Morillas,2015.0,3.73,120,"['floral', 'fresh', 'aquatic', 'citrus', 'musky', 'rose', 'powdery', 'warm spicy', 'violet']",female,moderate,average,good value,"['Lemon', 'Ginger flower', 'Bergamot', 'Water Notes', 'Pink Pepper']","['Peach', 'Freesia', 'Rose', 'Apple', 'Peony']","['White Musk', 'Violet']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-L-Eau-Originelle-29731.html
Flower by Kenzo L'Elixir,Kenzo,Alberto Morillas,2015.0,4.33,"1,921","['sweet', 'powdery', 'fruity', 'vanilla', 'rose', 'citrus']",female,long lasting,average,ok,"['Mandarin Orange', 'Raspberry']","['Orange Blossom', 'Bulgarian Rose']","['Powdery Notes', 'Bourbon Vanilla', 'Praline']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-L-Elixir-31539.html
Flower by Kenzo La Cologne,Kenzo,Alberto Morillas,2010.0,3.79,144,"['citrus', 'fresh spicy', 'white floral', 'sweet', 'floral', 'vanilla', 'musky', 'powdery', 'aromatic']",female,moderate,average,ok,"['Mandarin Orange', 'Bergamot', 'Orange']","['Rose', 'Petitgrain', 'Hawthorn', 'African Orange Flower']","['White Musk', 'Vanille']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-La-Cologne-8269.html
Flower by Kenzo La Récolte Parisienne,Kenzo,Alberto Morillas,2024.0,3.64,88,"['musky', 'rose', 'vanilla', 'floral', 'soft spicy', 'sweet', 'powdery', 'citrus', 'fresh spicy', 'aromatic']",female,moderate,average,ok,"['Yellow Mandarin', 'Pink Pepper']","['Damask Rose', 'Dahlia']","['White Musk', 'Vanilla', 'Tonka Bean']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-La-Recolte-Parisienne-92565.html
Flower by Kenzo Le Parfum,Kenzo,Alberto Morillas,2003.0,4.25,736,"['powdery', 'almond', 'vanilla', 'violet', 'floral', 'musky', 'rose', 'sweet', 'nutty', 'fruity']",female,long lasting,enormous,ok,['Black Currant'],"['Rose', 'Almond', 'Violet']","['White Musk', 'Vanilla', 'Amber']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Le-Parfum-73.html
Flower by Kenzo Legere,Kenzo,,2015.0,4.04,216,"['floral', 'powdery', 'violet', 'amber', 'rose', 'musky', 'sweet', 'balsamic', 'fresh', 'fruity']",female,moderate,average,ok,"['Mandarin Orange', 'Black Currant', 'Cassis']","['Opoponax', 'Hedione', 'Hawthorn', 'Parma Violet', 'Bulgarian Rose']","['White Musk', 'Vanilla', 'Incense']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Legere-31506.html
Flower by Kenzo Limited Edition 2004,Kenzo,,2004.0,4.06,35,"['powdery', 'violet', 'vanilla', 'fresh', 'aldehydic', 'rose', 'musky', 'floral', 'sweet', 'balsamic']",,,strong,,['Aldehydes'],"['Rose', 'Cassia', 'Violet']","['Opoponax', 'Musk', 'Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Limited-Edition-2004-2829.html
Flower by Kenzo Oriental,Kenzo,Alberto Morillas,2005.0,4.19,660,"['amber', 'smoky', 'warm spicy', 'vanilla', 'fresh spicy', 'balsamic', 'floral', 'powdery', 'violet', 'rose']",female,moderate,average,ok,"['Floral Notes', 'Incense']","['Bulgarian Rose', 'Violet']","['Pepper', 'Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Oriental-74.html
Flower by Kenzo Poppy Bouquet Couture Edition,Kenzo,Alberto Morillas,2021.0,4.11,18,"['white floral', 'rose', 'woody', 'fruity', 'nutty', 'aquatic', 'lactonic', 'floral', 'green']",female,moderate,average,ok,['Nashi Pear'],"['Bulgarian Rose', 'Gardenia', 'Jasmine']",['Almond Tree'],https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Poppy-Bouquet-Couture-Edition-64804.html
Flower by Kenzo Poppy Bouquet Eau de Parfum,Kenzo,Alberto Morillas,2020.0,3.73,984,"['white floral', 'fruity', 'rose', 'woody', 'nutty', 'lactonic', 'aquatic', 'green']",female,moderate,average,ok,['Nashi Pear'],"['Bulgarian Rose', 'Gardenia']",['Almond Tree'],https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Poppy-Bouquet-Eau-de-Parfum-58624.html
Flower by Kenzo Poppy Bouquet Eau de Toilette,Kenzo,Alberto Morillas,2022.0,3.74,185,"['white floral', 'almond', 'citrus', 'musky', 'green', 'rose', 'fruity', 'floral', 'nutty', 'lactonic']",female,moderate,average,ok,"['Green Almond', 'Mandarin Orange', 'Tea Leaf']","['Jasmine Sambac', 'Gardenia', 'Damask Rose']","['Cedar', 'White Musk']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Poppy-Bouquet-Eau-de-Toilette-71546.html
Flower by Kenzo Red Edition,Kenzo,Alberto Morillas,2018.0,3.75,96,"['citrus', 'floral', 'white floral', 'sweet', 'tropical', 'vanilla', 'yellow floral', 'musky', 'powdery', 'salty']",female,moderate,average,ok,"['Bergamot', 'Orange', 'Blood Mandarin']","['Frangipani', 'Peach', 'Ylang-Ylang', 'Orange Blossom', 'Jasmine']","['White Musk', 'Patchouli', 'Vanilla', 'Sea Salt']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Red-Edition-49304.html
Flower by Kenzo Spring Fragrance,Kenzo,Alberto Morillas,2009.0,3.62,133,"['floral', 'powdery', 'violet', 'musky', 'fresh', 'fruity', 'citrus', 'tropical', 'warm spicy']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Spring-Fragrance-5754.html
Flower by Kenzo Summer 2008,Kenzo,Alberto Morillas,2008.0,3.17,89,"['floral', 'warm spicy', 'citrus', 'powdery', 'violet', 'fresh', 'musky', 'fruity', 'amber', 'smoky']",,long lasting,enormous,,"['Mandarin Orange', 'Ginger', 'Litchi']","['Freesia', 'Parma Violet']","['White Musk', 'Incense']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Summer-2008-2927.html
Flower by Kenzo Summer 2011,Kenzo,Alberto Morillas,2011.0,3.91,79,"['violet', 'powdery', 'floral', 'fruity', 'citrus', 'fresh', 'tropical', 'musky', 'warm spicy', 'aquatic']",,moderate,intimate,,"['Mandarin Orange', 'Ginger', 'Litchi']","['Freesia', 'Violet']",['Musk'],https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Summer-2011-11733.html
Flower by Kenzo Summer Fragrance 2004,Kenzo,,2004.0,3.0,2,[],,,,,[],[],[],https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Summer-Fragrance-2004-87623.html
Flower by Kenzo Summer Fragrance 2006,Kenzo,,2006.0,3.37,75,"['vanilla', 'musky', 'white floral', 'powdery', 'amber', 'citrus', 'soft spicy', 'rose', 'sweet', 'lactonic']",,moderate,strong,,"['Bergamot', 'Citruses']","['Bulgarian Rose', 'Gardenia', 'Pink Pepper']","['White Musk', 'Benzoin', 'Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Summer-Fragrance-2006-2831.html
Flower by Kenzo Summer Fragrance 2014,Kenzo,,2014.0,4.06,52,"['powdery', 'floral', 'violet', 'musky', 'warm spicy', 'fresh', 'fruity', 'citrus', 'tropical']",,moderate,average,,"['Mandarin Orange', 'Ginger', 'Litchi']","['Freesia', 'Violet']",['White Musk'],https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Summer-Fragrance-2014-23581.html
Flower by Kenzo Winter Flowers,Kenzo,,2008.0,3.95,196,"['powdery', 'floral', 'vanilla', 'yellow floral', 'rose', 'ozonic', 'sweet', 'patchouli', 'aquatic', 'soft spicy']",female,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Winter-Flowers-4691.html
Flower Ikebana Indigo,Kenzo,Ane Ayo,2025.0,3.55,44,"['iris', 'powdery', 'vanilla', 'woody', 'aromatic', 'violet', 'earthy']",female,moderate,average,ok,['Ink'],['Iris'],['Vanilla'],https://www.fragrantica.com/perfume/Kenzo/Flower-Ikebana-Indigo-101285.html
Flower Ikebana Mimosa,Kenzo,,2024.0,3.77,219,"['yellow floral', 'aromatic', 'powdery', 'woody', 'citrus', 'floral', 'sweet', 'fresh spicy']",female,moderate,average,ok,['Kumquat'],"['Mimosa absolute', 'Sesame']",['Hinoki Wood'],https://www.fragrantica.com/perfume/Kenzo/Flower-Ikebana-Mimosa-90716.html
Flower Ikebana Sakura,Kenzo,Alberto Morillas,2023.0,3.84,474,"['woody', 'tuberose', 'floral', 'white floral', 'powdery', 'fresh', 'aromatic', 'warm spicy']",female,moderate,average,ok,['Buckwheat Tea'],"['Cherry Blossom', 'Indian Tuberose']","['Cedar', 'Australian Sandalwood', 'Vetiver']",https://www.fragrantica.com/perfume/Kenzo/Flower-Ikebana-Sakura-82544.html
Flower Tag,Kenzo,Olivier Cresp,2011.0,3.71,965,"['fruity', 'green', 'floral', 'fresh', 'white floral', 'aromatic', 'vanilla', 'musky', 'citrus', 'sweet']",female,moderate,average,ok,"['Mandarin Orange', 'Black Currant', 'Rhuburb']","['Jasmine', 'Peony', 'Lily-of-the-Valley']","['Tea', 'Musk', 'Vanille']",https://www.fragrantica.com/perfume/Kenzo/Flower-Tag-12362.html
Flower Tag Eau de Parfum,Kenzo,Olivier Cresp,2012.0,3.82,411,"['fruity', 'sweet', 'white floral', 'floral', 'green', 'aromatic', 'citrus', 'musky', 'vanilla', 'lactonic']",female,moderate,average,ok,"['Grapefruit', 'Black Currant', 'Rhubarb']","['Jasmine', 'Gardenia', 'Peony']","['Patchouli', 'Musk', 'Vanilla', 'Praline']",https://www.fragrantica.com/perfume/Kenzo/Flower-Tag-Eau-de-Parfum-14716.html
Flower in the Air,Kenzo,Alberto Morillas,2013.0,3.87,"1,078","['rose', 'floral', 'fruity', 'sweet', 'musky', 'white floral', 'citrus', 'soft spicy', 'powdery', 'lactonic']",female,moderate,average,ok,"['Raspberry', 'Pink Pepper']","['Rose', 'Gardenia', 'Magnolia']",['White Musk'],https://www.fragrantica.com/perfume/Kenzo/Flower-in-the-Air-18701.html
Flower in the Air Eau de Toilette,Kenzo,Alberto Morillas,2014.0,3.87,179,"['floral', 'rose', 'musky', 'citrus', 'fruity', 'sweet', 'aquatic', 'powdery', 'fresh']",female,moderate,average,ok,"['Pear', 'Pink Grapefruit']","['Rose', 'Freesia']",['White Musk'],https://www.fragrantica.com/perfume/Kenzo/Flower-in-the-Air-Eau-de-Toilette-24733.html
Flower in the Air Eau Florale,Kenzo,Alberto Morillas,2016.0,3.68,19,"['fruity', 'tropical', 'rose', 'woody', 'floral', 'sweet', 'fresh', 'musky', 'aldehydic', 'powdery']",,moderate,average,,['Passionfruit'],"['Rose', 'Jasmine', 'Pear Blossom']","['Woody Notes', 'White Musk', 'Solar Notes']",https://www.fragrantica.com/perfume/Kenzo/Flower-in-the-Air-Eau-Florale-36558.html
Flower in the Air Summer Edition,Kenzo,Alberto Morillas,2015.0,3.79,42,"['fruity', 'floral', 'woody', 'rose', 'sour', 'fresh', 'musky', 'soft spicy', 'sweet', 'tropical']",,moderate,average,,"['Guava', 'Pomegranate', 'Red Currant']","['Freesia', 'Rose']",['White Musk'],https://www.fragrantica.com/perfume/Kenzo/Flower-in-the-Air-Summer-Edition-29990.html
Kenzo Homme  Boisee,Kenzo,Olivier Polge,2010.0,4.05,878,"['aromatic', 'fresh spicy', 'woody', 'green', 'earthy']",male,long lasting,average,good value,"['Mint', 'Basil']","['Rosemary', 'Pepper']","['Vetyver', 'Virginia Cedar']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Boisee-9466.html
Kenzo Homme Eau de Parfum,Kenzo,Natalie Gracia-Cetto,2016.0,3.82,689,"['aromatic', 'marine', 'woody', 'green', 'warm spicy', 'citrus', 'fresh spicy']",male,long lasting,average,ok,"['Mint', 'Citruses', 'Cardamom']","['Sage', 'Spices', 'Sea Notes']","['Cedar', 'Vanilla', 'Vetiver', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Eau-de-Parfum-35396.html
Kenzo Homme Eau de Parfum,Kenzo,,2022.0,,,[],,,,,[],[],[],https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Eau-de-Parfum-73225.html
Kenzo Homme Eau de Toilette,Kenzo,,2022.0,3.7,436,"['woody', 'aromatic', 'marine', 'aquatic', 'conifer', 'salty']",male,moderate,average,ok,"['Calypsone', 'Sea Notes', 'Nutmeg']","['Pine', 'Patchouli']","['Cedar', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Eau-de-Toilette-71687.html
Kenzo Homme Eau de Toilette Intense,Kenzo,Quentin Bisch,2021.0,4.05,"2,505","['woody', 'aquatic', 'marine', 'warm spicy', 'aromatic', 'fruity', 'sweet', 'oud']",male,long lasting,strong,ok,"['Pink Pepper', 'Calypsone', 'Spices', 'Sea Notes']","['Vetiver', 'Fig Tree', 'Fig']","['Patchouli', 'Akigalawood', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Eau-de-Toilette-Intense-67899.html
Kenzo Homme Fresh,Kenzo,,2006.0,3.89,254,"['woody', 'citrus', 'mossy', 'aromatic', 'musky', 'earthy', 'powdery', 'conifer']",male,long lasting,average,good value,[],[],[],https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Fresh-3404.html
Kenzo Homme Fresh Eau de Parfum,Kenzo,,2019.0,4.19,43,"['aromatic', 'marine', 'green', 'woody', 'sweet', 'salty', 'warm spicy', 'fresh spicy', 'aquatic']",male,moderate,average,ok,"['Mint', 'Cardamom']",['Sea Notes'],"['Sweet Notes', 'Woodsy Notes']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Fresh-Eau-de-Parfum-55621.html
Kenzo Homme Indigo,Kenzo,Quentin Bisch,2025.0,4.07,74,"['marine', 'leather', 'iris', 'aromatic', 'powdery', 'salty', 'animalic', 'violet', 'aquatic', 'earthy']",male,moderate,average,good value,['Sea Notes'],['Iris'],['Leather'],https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Indigo-101284.html
Kenzo Homme Marine,Kenzo,Quentin Bisch,2023.0,4.13,889,"['woody', 'marine', 'yellow floral', 'aromatic', 'powdery', 'sweet', 'musky', 'salty', 'aquatic', 'warm spicy']",male,long lasting,average,ok,['Sea Notes'],['Ylang-Ylang'],"['Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Marine-80042.html
Kenzo Homme Night,Kenzo,Dominique Ropion,2014.0,3.86,706,"['aromatic', 'tropical', 'sweet', 'fresh spicy', 'warm spicy', 'woody', 'fruity', 'vanilla', 'herbal', 'citrus']",male,long lasting,average,ok,"['Coriander', 'Grapefruit', 'Cardamom']","['Geranium', 'Artemisia', 'Wormwood', 'Mango']","['Vetiver', 'Tonka Bean', 'Guaiac Wood']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Night-23433.html
Kenzo Homme Santal Marin,Kenzo,Quentin Bisch,2024.0,4.08,143,"['woody', 'marine', 'aromatic', 'powdery', 'salty', 'warm spicy', 'lavender', 'aquatic']",male,long lasting,average,ok,['Sea Notes'],['Lavender'],"['Guaiac Wood', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Santal-Marin-93195.html
Kenzo Homme Sport,Kenzo,François Demachy,2012.0,3.64,439,"['aromatic', 'citrus', 'warm spicy', 'woody', 'fresh spicy', 'green', 'earthy']",male,moderate,average,ok,"['Mint', 'Grapefruit', 'Lemon']","['Ginger flower', 'Geranium', 'Spices']","['Cedar', 'Vetiver']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Sport-14735.html
Kenzo Homme Sport Extreme,Kenzo,François Demachy,2013.0,3.62,214,"['aromatic', 'fresh spicy', 'green', 'woody', 'marine', 'citrus']",male,moderate,average,ok,"['Mint', 'Lemon', 'Black Pepper']","['elemi', 'Sea Notes']","['Cedar', 'Vetiver']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Sport-Extreme-18174.html
Kenzo pour Homme,Kenzo,Christian Mathieu,1991.0,4.07,"3,765","['woody', 'aromatic', 'fresh spicy', 'marine', 'powdery', 'conifer']",male,long lasting,average,ok,"['Lemon', 'Bergamot', 'Mahogany', 'Sage', 'Sea Notes']","['Pine', 'Peach', 'Caraway', 'Rose', 'Jasmine', 'Orris Root', 'Juniper Berries', 'Lily-of-the-Valley', 'Carnation', 'Nutmeg']","['Amber', 'Vetiver', 'Oakmoss', 'Balsam Fir', 'Labdanum', 'Cedar', 'Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-pour-Homme-77.html
Amour My Love,Kenzo,,2013.0,3.8,144,"['floral', 'fresh', 'fruity', 'rose', 'sweet', 'citrus', 'soft spicy', 'tropical']",female,moderate,intimate,ok,"['Passionfruit', 'Pink Grapefruit', 'Red Currant']","['Rose', 'Peony', 'Cherry Blossom', 'Lilac']","['Cedar', 'White Musk']",https://www.fragrantica.com/perfume/Kenzo/Amour-My-Love-17564.html
Jeu d'Amour,Kenzo,Christophe Raynaud,2014.0,3.84,"1,721","['tuberose', 'woody', 'white floral', 'floral', 'green', 'powdery', 'musky', 'animalic', 'citrus', 'fruity']",female,moderate,average,ok,"['Tea', 'Pomegranate', 'Blood Mandarin']","['Tuberose', 'Freesia']","['Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Jeu-d-Amour-25866.html
Jeu d'Amour Eau de Toilette,Kenzo,Christophe Raynaud,2015.0,3.86,360,"['white floral', 'floral', 'tuberose', 'fruity', 'sweet', 'musky', 'woody', 'aquatic', 'animalic', 'green']",female,moderate,average,ok,"['Pear', 'Lemon Blossom']","['Freesia', 'Tuberose']","['Cedar', 'White Musk']",https://www.fragrantica.com/perfume/Kenzo/Jeu-d-Amour-Eau-de-Toilette-29748.html
Jeu d'Amour Félin,Kenzo,Christophe Raynaud,2017.0,3.69,131,"['white floral', 'fruity', 'sweet', 'tuberose', 'amber', 'floral', 'patchouli', 'musky', 'animalic', 'citrus']",female,moderate,average,ok,"['Clementine', 'Strawberry']","['Tuberose', 'Jasmine', 'Peony']","['Amber', 'Patchouli', 'Musk']",https://www.fragrantica.com/perfume/Kenzo/Jeu-d-Amour-Felin-43271.html
Jeu d'Amour l'Elixir,Kenzo,Christophe Raynaud,2016.0,3.88,726,"['fruity', 'sweet', 'caramel', 'vanilla', 'white floral', 'tuberose', 'woody', 'citrus', 'rum', 'powdery']",female,moderate,average,ok,"['Mandarin Orange', 'Orange', 'Blackberry']","['Tuberose', 'Jasmine']","['Caramel', 'Vanilla', 'Rum', 'Patchouli', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Jeu-d-Amour-l-Elixir-35222.html
Kenzo Jungle Homme,Kenzo,Olivier Cresp,1998.0,4.18,"1,747","['warm spicy', 'woody', 'fresh spicy', 'citrus', 'aromatic', 'cinnamon', 'amber', 'powdery', 'floral']",male,moderate,average,good value,"['Bergamot', 'Lemon', 'Lime', 'Cinnamon']","['Amber', 'Pepper', 'Nutmeg', 'Cardamom', 'Carnation', 'Mate']","['Vetiver', 'Benzoin', 'Cedar', 'Guaiac Wood', 'Sandalwood']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Jungle-Homme-71.html
Kenzo Jungle L'Elephant,Kenzo,Dominique Ropion,1996.0,3.92,"12,927","['warm spicy', 'fresh spicy', 'vanilla', 'sweet', 'aromatic', 'soft spicy']",female,eternal,enormous,ok,"['Mandarin Orange', 'Cloves', 'Cumin']","['Ylang-Ylang', 'Caraway', 'Heliotrope', 'Licorice', 'Cardamom', 'Gardenia', 'Mango']","['Amber', 'Patchouli', 'Vanilla']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Jungle-L-Elephant-70.html
Kenzo Jungle le Tigre,Kenzo,Dominique Ropion,1997.0,4.18,"1,457","['citrus', 'cinnamon', 'warm spicy', 'sweet', 'amber', 'fruity', 'floral', 'yellow floral']",female,moderate,average,ok,"['Kumquat', 'Orange', 'Tangerine']","['Osmanthus', 'Ylang-Ylang']","['Amber', 'Cinnamon']",https://www.fragrantica.com/perfume/Kenzo/Kenzo-Jungle-le-Tigre-435.html
Cèdre Secret,Kenzo,Nelly Hachem-Ruiz,2022.0,3.81,128,"['woody', 'vanilla', 'sweet', 'amber', 'white floral', 'aromatic', 'powdery']",unisex,moderate,intimate,ok,['Orange Blossom'],['Cedar'],['Tonka Bean'],https://www.fragrantica.com/perfume/Kenzo/Cedre-Secret-73082.html
Ciel Magnolia,Kenzo,Quentin Bisch,2022.0,3.64,231,"['musky', 'floral', 'powdery', 'woody', 'citrus', 'warm spicy']",female,moderate,average,ok,['Magnolia'],['Musk'],['Sandalwood'],https://www.fragrantica.com/perfume/Kenzo/Ciel-Magnolia-73081.html
